Voltage (V),Current (A),SoC (%)
44.6164822352493,-21.622871407090223,38.11796711977493
44.60608024088207,27.736036194330055,38.11816733154722
54.63476632761285,-28.633409471367564,38.117910516397274
50.703308872145676,2.5873187676524267,38.118175640559045
43.0821850128806,-4.336209515499771,38.11815168390379
44.610696523898746,19.30505087099013,38.118191833991894
48.01266183102908,7.971264487443065,38.118013083520864
51.08670966627237,-21.635423960084985,38.11793927551635
43.3326545966687,-11.667158725730946,38.11813960351598
48.407858072653546,20.366988899609588,38.11824763276344
54.29392244116973,-2.6994026234314177,38.11805904953289
53.21084370720686,-7.181271056319446,38.11808404400163
46.87315000086361,-29.809226961110227,38.11815053725215
45.27769209095935,2.093994442596127,38.1184265486129
50.25328427905343,-25.00827947505293,38.11840715977547
45.54563656141945,-0.43339807687969767,38.11863871791876
43.34014299818192,-7.970678825144965,38.11864273086392
53.143206085849954,20.20299218201471,38.118716533445635
40.86032837669696,13.32552269148902,38.11852946870321
43.99617217847981,6.839884476822114,38.11840608423384
47.449589336776846,-28.47003041122388,38.11834275197017
42.75292812571777,-13.876225282889859,38.118606363362865
41.735604257612664,-9.590788653202186,38.1187348469303
52.267011890199555,18.272107906386125,38.118823650528945
41.00218057093282,-1.4703601488131888,38.11865446434463
44.40936574745038,6.329796647189795,38.11866807879045
41.074282120622456,-10.913832420185699,38.11860946956224
44.463683774479904,-28.929009781195486,38.11871052356613
51.16004309425156,6.255186320666546,38.11897838476781
42.46939950318228,9.029073409886855,38.11892046637595
43.672783832357354,6.955602699210829,38.11883686384437
44.30226792803592,-1.9350622998529445,38.11877246011568
44.22601988491127,-3.9842097295637444,38.1187903773592
43.0110309469917,-11.037281341043187,38.118827268190024
54.95913359401649,23.137144626064426,38.118929465239475
41.93135366117894,28.59659508842372,38.118715232418865
44.55963776558224,8.24887584783032,38.11845044913101
49.46870306092871,21.426908589616332,38.11837407065094
52.981476414081094,-9.398399496016786,38.11817567334918
48.18429196060202,18.23462494987276,38.118262695566735
41.21181935768162,29.232213610139162,38.118093856446826
46.24011428604902,-11.968008050719398,38.11782318780229
47.31852955370482,-3.007352592864116,38.11793400269165
54.22569715469797,-14.554448095796618,38.11796184854899
53.94149756666178,18.46045810638679,38.118096611957284
41.7760206824835,-18.151133227790268,38.117925681789636
52.78822898044217,5.7656987857264,38.11809374783804
52.12579718502694,8.389036229481398,38.118040361738174
44.85197788588023,28.35519729349108,38.11796268547679
48.715421361801255,-12.188004570901061,38.1177001373537
52.61565834500459,0.43762978388596707,38.117812989247874
48.05786070725164,3.0459548231442497,38.117808937120245
47.281348701639494,10.380051595915432,38.11778073383485
46.811539251383536,-0.44827120477381754,38.117684622245996
42.49068952597814,27.26515277893133,38.117688772905296
40.01589400996863,29.16515036506506,38.117436317786975
43.05194416002855,-3.701963939275707,38.11716627009841
43.12105963206917,-5.190859388036202,38.11720054754229
47.613625680705944,-27.638855876302436,38.11724861105514
46.281585619693615,-20.84920909115529,38.11750452638733
42.033798361293826,28.94835044553156,38.117697574619655
53.90557036166301,25.929639993492174,38.11742953433775
48.45779875968032,5.41737151629151,38.11718944507855
49.94449319054729,-1.494414469960521,38.11713928423118
47.409301372650674,-26.700168789409368,38.1171531214022
46.59577899032523,25.815462266564175,38.117400345187285
45.501923252082385,-26.091920683573704,38.11716131312926
44.54482309714253,9.042537386203868,38.11740290498744
52.56346027105621,1.002291665031784,38.117319177789426
46.46665749950617,-28.16621435668862,38.117309897311046
51.541211765129496,22.09875812690047,38.11757069559213
43.68154103362427,-20.617864038184827,38.11736607746133
40.079319857390516,8.582878330028677,38.11755698360983
47.116628170165065,-28.91405244177897,38.117477512514185
40.24942638951527,-0.3663759110800022,38.11774523522198
46.9664249900193,21.843782398686088,38.11774862759153
43.3712372566921,-20.75414458543904,38.1175463703471
50.190405511062,-16.061396474848667,38.11773853835252
52.6175561040896,-12.028610140821268,38.11788725498655
46.96306019824878,6.782140317781803,38.11799863100637
42.42771440873794,-12.479955454107355,38.11793583341084
44.101514553931196,-29.165222741216482,38.11805138855394
42.59416292436528,8.36949747491525,38.11832143691265
40.46701128165132,7.5701159120039705,38.11824394156566
43.14870096974167,2.349299027020969,38.118173847899804
43.557566432442776,-0.09118574062686235,38.11815209513104
50.14599720957685,22.61801565260626,38.11815293944345
48.83039849676807,0.355081476522777,38.11794351337259
54.87405079718612,3.0521060276540055,38.11794022558114
52.29135936742383,25.356601122607202,38.11791196534014
50.30599274458927,-22.006756513324426,38.11767718199641
41.44080297972577,-27.28012847615932,38.11788094826043
46.304736002753295,2.3761574049290815,38.118133542042614
46.030439551546024,-5.109726222018384,38.11811154058516
51.03662608740254,-13.775852184199596,38.118158852864994
40.88937178569535,24.159790428008463,38.11828640705188
44.48562904666264,12.369637231831362,38.11806270528866
52.723510180541716,-6.690849421887684,38.117948171610585
45.163844048762954,6.724892708811474,38.118010123920044
52.155212035419794,-17.369263538766184,38.11794785639496
40.31781440815671,14.318222706442413,38.11810868290921
51.74239603678666,-14.795340801680805,38.117976106773035
48.89106605934126,-13.003992920020991,38.11811310066935
43.719809724224696,-13.973671853494672,38.1182335080112
49.21290775707995,5.861602177567136,38.11836289386169
46.709236727566136,-4.9093012527447755,38.118308619767454
45.27286827297756,-18.088395918424904,38.11835407626054
50.47230746796879,-28.41994372129621,38.11852156140793
42.67211043054346,-9.244841657892362,38.11878470903498
50.96545897657856,-21.308647901295352,38.11887030942071
52.05337247998217,18.36016966448738,38.11906761171609
52.78730055552889,-24.745253539426727,38.118897610145126
48.10771984149193,25.251532712038376,38.11912673286309
52.66344610373936,23.76681807624091,38.11889292237501
51.75856605673316,-14.29992365498191,38.118672859244676
46.23886687329116,-17.744971392713026,38.118805265945184
52.514205533132504,-28.951220284703613,38.11896957123586
49.3254303001652,7.440043112175033,38.11923763809035
46.846597326499555,25.58897422594208,38.119168748802274
50.76996540765617,16.877117262553824,38.11893181385574
44.01902223223954,-23.233776155797266,38.118775544251456
54.692352506215826,-1.667503703549734,38.118990671808454
50.27258244507047,13.724298414317325,38.11900611165756
53.537137754819966,1.5184737069208012,38.118879034820395
48.7166761987945,-8.502384357886868,38.11886497487866
45.04939261701986,-2.7430697886174293,38.118943700659756
45.095670466113354,25.827760350602375,38.1189690994541
50.35017790533969,26.447654401968073,38.11872995352493
49.11027402646127,-29.096191699573886,38.11848506783602
54.083572577245434,-4.114746442879095,38.11875447701842
41.38176386142683,10.39048287404107,38.11879257652252
47.103698711070905,29.874155884458403,38.11869636834776
52.72401291722787,16.02545119725052,38.118419755793276
40.79754899608208,18.32791191837829,38.11827137198589
50.576766180297184,6.2613162632298085,38.118101669097754
47.811528219638156,22.483917155919656,38.11804369394717
42.64936649686288,-21.9241277858652,38.11783550952906
47.681640964115395,-2.28837982408972,38.11803851071226
50.139161518321814,28.53019668150788,38.11805969941434
47.20934212992276,-15.632805309664544,38.11779553092655
41.17475605006731,-6.342930845589457,38.117940279123864
42.75731677297532,-20.73469508099776,38.117999009965025
44.16537606561617,9.018019761925956,38.118190997882444
49.35147560948424,29.82958102998775,38.11810749769946
44.70375730010604,-27.42706215041164,38.117831297875114
43.29833070194746,-23.381948092450944,38.11808525215429
43.14420498404847,16.21737079386311,38.11830175167366
50.38852870287986,-28.13175369835687,38.11815159083298
50.15405401735631,-1.7759740816266216,38.11841207003389
54.32026950586899,10.677077766970335,38.11842851423835
53.41947864229842,9.836854232049824,38.118329652407176
41.88758077869604,-14.89708426057792,38.11823857042354
46.593548211442446,-17.555867657430454,38.11837650638892
42.83428948068547,15.638112933555092,38.11853906071908
51.401004187873276,1.8080646524286514,38.118394263377105
50.36685892420762,-20.09365454642226,38.11837752203773
46.981320953943396,-26.242420395090793,38.11856357439464
53.99832381105311,-23.27162261352874,38.11880655976867
53.786379889513405,24.14748147525055,38.11902203775583
50.24139115012314,-22.47446820018211,38.118798449964395
46.8412968698094,-20.494390478501806,38.11900654689217
43.866379344742214,-0.41121172694063546,38.11919630976698
43.99302820045844,-7.946348873679735,38.119200117282965
41.081875711174675,24.578372460520164,38.11927369458735
42.172737745241506,12.352812291066819,38.11904611706456
43.57390778307537,3.622173227661449,38.11893173917298
50.506771016678364,18.4397478261818,38.11889820053198
46.6065793384241,-14.911282669814259,38.11872746212618
40.073128743786164,-28.695334024041955,38.118865529558306
40.66865500005859,-23.840171421628625,38.119131227095565
40.37736051177207,-3.6667012238491097,38.11935196942354
47.856764715386156,1.663107905906898,38.1193859203608
53.76870712019303,0.7995184969766242,38.11937052121352
53.74497618626548,2.1491758001896883,38.119363118264474
44.87009537946349,18.91563666697344,38.119343218488545
46.038994267440714,27.605960971406283,38.11916807370459
45.22714831363262,-2.2737031515903148,38.11891246295486
41.65685265283435,19.080014864630762,38.11893351576182
42.454056981144234,-0.8095412187131217,38.11875684895752
53.90218607857611,5.266622303019616,38.11876434470954
42.64341719776693,-21.821272290655212,38.118715579688214
41.544438149490084,25.003932980667877,38.11891762850572
47.90482414723417,0.6964321274619962,38.118686110607754
41.200788281032544,14.931057499425059,38.11867966216213
48.86403103680095,-8.659806512284188,38.11854141162973
50.84469479223141,22.904332234211807,38.11862159502336
47.17588867176192,-7.756136249336151,38.11840951787305
45.65758723629321,1.920284393065657,38.11848133394943
44.64929244654914,5.4637402625341025,38.11846355353838
47.50311608428093,16.68706249142638,38.118412963350764
51.699946687366676,0.6799892138201429,38.11825845351288
41.322435953163136,12.199259003146068,38.118252157316455
41.160983210087025,21.542843989506302,38.118139201214575
48.57731976632467,17.43383460275529,38.117939730436895
50.00688885393453,12.753437564105475,38.117778306042425
47.89357963941741,7.708552869077032,38.11766021865757
44.01965341378261,16.142150715703124,38.11758884316804
41.341466109526785,22.175344949676088,38.117439378809564
54.71732559571376,-16.33475674039466,38.11723405154151
54.68072004144242,12.74138606824129,38.117385299289104
45.396716260296124,-11.377320830057954,38.11726732349218
43.83211217577161,4.412062355952763,38.11737266905542
49.5910123837775,23.310062343380558,38.1173318166262
45.967299249015525,6.275846998527513,38.11711598271561
43.383557011867396,-5.521689927383861,38.11705787302118
45.56588760147376,-6.691150488748839,38.11710899977977
41.466839171443084,9.210112607277061,38.11717095487688
54.60781047304875,-24.18661445625836,38.11708567605645
49.42623193347289,23.67247351428537,38.1173096261903
42.002140522784316,-14.184855508066898,38.11709043662072
51.421112837695254,1.773465540453877,38.11722177787543
51.60543678134359,-5.571833896339967,38.117205356898204
45.84359876129223,-23.04998440112314,38.1172569479528
47.520603307275415,24.689699642884754,38.117470373734285
45.3469924538754,25.230361374996612,38.11724176540426
40.60729827347338,24.572362428927804,38.117008150947086
50.22906430339665,7.660252310147982,38.11678062907274
45.957059406962905,-15.343802006166808,38.11670970081061
40.1004687931959,-5.474896594728424,38.11685177305141
41.82248181387513,-25.240766538751597,38.1169024665384
53.05170946775704,-22.38128514660299,38.11713617733968
48.16786233556057,-11.463143875457892,38.117343411461405
50.22841128237751,-18.11456768012485,38.117449551682476
54.78138652698139,0.7414598407380986,38.117617279160996
52.2360506617308,17.126492349297045,38.1176104137921
50.43620226533135,-27.510534312325646,38.11745183515924
42.071341363700434,11.651630017828829,38.1177065623288
45.63034173932454,19.32043333329213,38.11759867686567
40.53467986879819,13.310768144280303,38.117419783964436
52.24164108624018,3.535721870104183,38.11729653611125
52.54531904649085,-11.70395105155621,38.11726379794578
42.29191765882613,6.457264794260517,38.117372167862925
47.27388341247996,-4.983526440926848,38.11731237837409
50.05467960065026,8.110880867195817,38.11735852213743
52.164085254250836,26.39099449186297,38.117283421388656
50.988809234894234,-7.05270179730093,38.117039060328544
47.87027118199616,-9.518676919838473,38.11710436312296
53.951569543093306,13.22672928518297,38.11719249902037
40.919873401231285,19.23740984037009,38.11707002930476
49.64912300782162,-3.669930756054992,38.116891905139575
42.369926681241665,15.638634388651823,38.11692588597991
47.646157444909655,-15.438424222452412,38.11678108380964
43.282725359522736,26.75766825459535,38.11692403218207
53.748996551685835,-7.0449381347170466,38.11667627599453
42.93324027720842,-17.930424029542387,38.11674150690318
42.31987363805203,-6.545834035698888,38.1169075293479
42.299659671847664,15.885563230295787,38.1169681389223
54.31450460603766,27.42856649106224,38.11682105037387
45.36726831664725,-17.571818358586732,38.11656708216562
49.48490081171698,-9.698045773338496,38.11672978418746
51.56946032667958,-26.88799768716747,38.11681958090759
51.41879188973118,0.8905841339935847,38.117068543849136
45.15592464579017,6.716738023462256,38.117060297699744
47.83323375611713,-20.63606854028142,38.116998105681006
42.806221250035755,23.523891467402635,38.117189180389715
41.8506696502234,-1.6521011582021998,38.11697136657983
40.34973164364654,9.085419653821411,38.11698666381278
50.630872676392634,-21.40692793137594,38.116902539556726
40.244097755560205,-16.800539412718194,38.117100751852384
50.94624237136133,5.036730597148434,38.1172563124025
40.966816859583325,-3.8913499904185187,38.11720967600809
51.61290813800642,-3.299573878396746,38.11724570702652
47.29676881345789,-28.742255575368947,38.11727625863651
40.32905641220674,23.943463049943226,38.11754239063258
40.16035485405938,5.583197107477616,38.11732069190064
54.798820094409734,-20.444258027335405,38.11726899563112
50.9296538951845,23.996081190968326,38.11745829431656
40.641416569572634,-29.934475901326426,38.11723610837961
40.81173077080963,24.041692379700777,38.117513279452766
47.028714191269145,-15.335810849677639,38.11729067118999
51.1171541419305,23.431928463012788,38.1174326694386
41.309034888257514,18.93593548156828,38.117215707138016
51.64906791156766,25.775040976323986,38.11704037440207
41.512844530194734,8.368696334653663,38.11680171661526
47.55237497920414,-9.394372186374511,38.11672422868623
47.05694500762052,-0.6903720895189203,38.11681121361388
51.01177562354285,-24.86993710437509,38.11681760594804
51.24629835509002,20.206555327832994,38.11704788314346
46.194133300767454,17.61113692553473,38.11686078540894
47.44210101989003,-15.540548729007686,38.1166977193263
45.68905810351777,9.298193950766624,38.11684161329601
50.76814591688329,-13.862896832983743,38.116755518907574
41.97930169950058,28.509611219242082,38.11688387906344
42.92185167078403,16.829062535694902,38.11661990118178
42.550748274228916,4.588980755265368,38.11646407652867
49.846066001205834,-11.573280887812654,38.11642158596612
54.514644058497105,-28.00547768620929,38.11652874597434
41.204503324805614,13.751858739030986,38.11678805595292
54.21103966985528,3.4917032062288698,38.11666072392755
51.99883036135695,20.19749195051807,38.11662839334231
50.76681525591295,-5.8539216831680605,38.116441379527956
49.43333568244738,-2.8415331399246355,38.1164955825065
47.497475124412766,-1.8330198028103304,38.11652189299854
42.73090618806832,-11.833890225396289,38.116538865404124
46.75286530708106,14.594192650939952,38.116648438461766
40.89698745059128,-25.886688574027357,38.11651330704833
43.79849830153687,-7.878259899105274,38.1167529986092
53.905678000885274,-2.9995361261330977,38.11682594546012
41.09716573431733,-16.93075406770282,38.11685371894277
41.8637289685345,-27.57451778861713,38.11701048518414
51.990123413132046,-20.992327482124125,38.11726580479329
46.327986245382604,1.6491818523190354,38.117460178195905
52.79898398526282,-16.241870757839294,38.11744490799357
51.19031518564495,-11.75726642169002,38.117595295685774
44.159081684417146,-22.36295550913038,38.11770415926375
48.74393622292024,18.264918534511217,38.11791122366662
52.09746336151294,2.4158685423387,38.117742104050556
52.05805551552355,-8.854068639805849,38.117719734897385
45.04149351326315,22.415227536609024,38.11780171701442
54.02811332604347,3.5845509588027227,38.117594168611305
48.602088720911546,-10.265875679038789,38.11756097832465
44.8531951905462,-1.8296367308370556,38.11765603272908
52.33695956419616,12.554357878098337,38.117672973809924
51.85941663872175,8.484648564178016,38.1175567297555
40.052185837315236,-18.883675197674165,38.11747816819472
40.37787651052749,24.03184572112042,38.117653017039146
44.790909407708796,17.612117204591335,38.11743049994914
40.35628576219918,29.08619710833962,38.11726742478984
42.627172152543615,5.873658935144704,38.11699810814994
51.52533934073679,-24.353427843103674,38.11694372241906
41.61636925391665,-15.674784759981444,38.11716921712131
47.9020810770051,5.881947754298068,38.11731435401723
51.34311691632011,-11.157665054475629,38.117259891538026
40.51057619257401,1.028193213316161,38.11736320325149
49.9247851985599,-6.544803266693535,38.117353682943964
44.44707150860411,0.23153119764566554,38.11741428297421
45.37059575793397,4.442304529669151,38.117412139166824
45.894087343050536,9.314627247544415,38.11737100671748
46.47808291819771,13.349433732764076,38.117284760168886
49.514913865207504,21.715665929227796,38.11716115430099
48.304320081806274,25.2408491547177,38.11696008332016
46.63051850414911,-19.152408689040904,38.11672637175391
54.778218966390554,20.686934046485995,38.116903708871405
46.90827575124739,-0.5280105100541945,38.11671216318579
53.87831611347388,-29.928220094251245,38.11671705217199
49.29048473044182,24.035226670375266,38.11699416532101
54.898562182357026,18.077570370580673,38.11677161692592
47.652119626170006,-26.94355962684966,38.11660423201508
42.725893680712474,28.52191023903741,38.11685370941903
52.728177494957194,-19.9857971477187,38.11658961765756
43.13520867264541,26.52588216615554,38.11677467133485
54.227034695932204,-27.237790224045572,38.11652906131479
48.38791351984821,2.2164120019779077,38.11678126307613
50.297713403370956,0.15936693931485735,38.11676074074278
40.56662358969514,22.395049406161576,38.116759265122965
41.430958460471615,-5.50315438111506,38.11655190355439
54.50248155282789,18.73342783255743,38.11660285868755
41.06502482437175,-24.5151362791686,38.11642940102244
52.22203814465297,-14.0950959602743,38.116656393025025
41.166722326234805,10.192604998954252,38.1167869031728
44.14697006690116,-4.859335050499883,38.11669252720059
44.219675139037314,-21.02645515894187,38.11673752104365
48.1900723089517,-12.802125799935066,38.116932210443274
40.44060342887798,18.135590853928825,38.11705074864513
50.01477824318499,11.995923288239148,38.11688282650759
44.3570554594358,-7.201900427254632,38.11677175314381
43.37529068258865,14.57883819914202,38.116838437407026
47.49805621735457,11.102152627676233,38.116703448164444
50.911861912776004,19.67636409191327,38.11660065045493
54.867860763583195,21.18102383413334,38.11641846189852
40.01809996789603,-25.796682812949292,38.11622234130746
43.355170393333296,16.236898513548837,38.116461199481655
54.99746742184713,24.750352753584252,38.11631085782875
49.2707161529308,13.43112222732357,38.11608168789585
41.74746884017283,-4.334040984446133,38.11595732565301
41.97575060835486,-28.72213532503563,38.115997455662125
51.55572032692601,-22.23190895542558,38.11626340135958
42.43894122166962,1.878185457458443,38.116469252368425
40.05827104964074,-1.7263619020719148,38.116451861762336
41.38031987783771,25.71652980194316,38.11646784659476
53.05967691994395,-22.428844077119955,38.11622973057808
52.74471134521147,21.344315561836886,38.116437405060275
51.99566944893308,11.813239094393225,38.11623977250878
51.06156260353004,-11.131511288716698,38.11613039066531
51.46981629806356,15.522596188689711,38.11623346021428
44.25461043513545,23.636044005084997,38.11608973247179
53.41760320123179,29.404546674246127,38.11587088021248
52.1007850085702,17.36629191405609,38.11559861589143
46.020538610134544,-21.72892324723518,38.115437816892225
48.11980528335969,-28.87634545745614,38.115639010626
50.21115698500321,26.921881839839614,38.11590638419505
45.359206284865856,-21.993935568122097,38.115657107511346
49.34794611471831,4.037610742677472,38.115860755062904
46.0978506924914,-1.5504180065824222,38.11582336977825
42.63273785492173,-14.887829055982738,38.11583772550053
51.39144220651276,-8.786285912167578,38.11597557576957
47.50404989493585,10.308970691798272,38.116056930268755
44.340627536787,-3.757982074316935,38.115961476836425
45.345473774059535,-27.924440108597423,38.11599627296674
52.039756089366264,29.69155481779042,38.11625483259738
51.828755241015145,-27.724470988678757,38.115979910793506
49.40002739546263,-10.236711331095812,38.11623661885822
51.701358057237684,26.100137206967318,38.1163314032224
46.58083088826212,2.7238514047096913,38.11608973528529
51.597493581664445,18.2480668114136,38.11606451443895
42.622935770191475,-3.6375485734848105,38.11589555085737
52.5337947891109,20.51394400458615,38.11592923186268
42.45306371863749,15.774426280756934,38.11573928793671
51.23384800727425,-1.576531668094848,38.115593228434115
51.38558990649487,-0.7026443466583316,38.11560782594956
42.975354827649376,-0.24383709762592787,38.11561433191573
48.42381003448672,-14.235488053647988,38.11561658966664
46.340887707623054,-9.122507134850949,38.11574839974121
54.38593275599179,-25.26103372140976,38.11583286739987
40.76651706693405,-8.330754389320848,38.11606676586025
40.49146024959689,-17.92580729261747,38.11614390247497
45.516030025862214,4.291441013838053,38.11630988217212
45.662205124655074,0.4062477905811299,38.11627014660718
42.798171685909594,-7.111807868339628,38.116266385053564
51.66221768454978,5.037240306835379,38.11633223512642
46.20701984302366,-20.26624330223027,38.11628559401247
41.32689888324103,23.26893972643459,38.11647324441341
53.710264431664186,-10.794648795807294,38.1162577912678
42.01597429231916,13.838485839888492,38.11635774171961
53.80171057411215,-3.9816352654934306,38.116229607591464
54.23252009116386,-5.199211140245641,38.11626647458466
44.93339775818403,-0.6858973662067207,38.11631461542856
52.16052607328845,1.9280901746245291,38.11632096633009
53.26212442386914,27.625606910593007,38.11630311364329
42.83515107621298,-14.42649116290487,38.11604732098671
48.2838367039547,-16.733287180614433,38.11618089960859
54.173134203136414,-16.683154924920714,38.11633583745285
43.25480231193542,5.511308270590334,38.116490311109565
44.008664419431526,-3.0811772697619446,38.11643928047743
40.81237614917225,22.45783312290019,38.11646780989659
47.631542422482894,-8.342658513643293,38.116259866997304
54.568361608499906,-28.719147710076772,38.11633711383539
42.594946173523404,12.439525228822319,38.116603031869744
51.77780486403317,-26.688932225563594,38.116487851080585
50.687415211915564,3.5537275648207682,38.116734970823416
41.081989931580594,-8.561721700058243,38.116702065938554
49.145401985131585,10.964331971687294,38.11678134113948
52.1091709802726,19.097518188113312,38.11667981954715
54.00148669633106,19.096343709945018,38.11650299067504
46.65283297181639,-5.2205964353449765,38.116326172677724
52.78996589592691,-3.50606066202052,38.11637451153361
51.8348811424971,-19.384974360329576,38.116406975058254
44.60193253868354,15.377477837752508,38.11658646556159
41.380330179860835,-20.33702831859939,38.11644408150754
41.348714753054345,-17.672492171616987,38.1166323873253
53.3355646855849,3.221089739935998,38.11679602151208
52.17539072442758,-1.8639478104072467,38.11676619660708
44.985563384568486,-16.12505662865341,38.1167834553831
50.52869648897883,-21.33258737775224,38.116932761463
50.04959358335329,-1.5086485370554925,38.1171302854202
54.352844476719284,16.468703932158043,38.11714425438814
